,0
1055,-7.13932
1056,-6.66007
1057,-6.69813
1058,-7.02531
1059,-7.41736
1060,-6.53462
1061,-6.64788
1062,-6.9139
1063,-6.64852
1064,-6.46408
1065,-6.08328
1066,-6.14081
1067,-6.87585
1068,-6.67079
1069,-6.87285
1070,-6.96912
1071,-6.85481
1072,-6.70623
1073,-6.49613
1074,-6.77592
1075,-6.63982
1076,-6.73523
1077,-5.98299
1078,-6.22135
1079,-6.95984
1080,-6.42328
1081,-6.20624
1082,-6.84835
1083,-6.68077
1084,-5.79758
1085,-6.17669
1086,-6.24028
1087,-6.27023
1088,-6.03657
1089,-6.27957
1090,-6.15255
1091,-6.82389
1092,-6.1032
1093,-6.34832
1094,-6.2755
1095,-6.49911
1096,-6.18005
1097,-6.17651
1098,-6.77017
1099,-6.78776
