,0
740,5.7202653885
741,5.660721302
742,5.7888269424
743,5.6518354416
744,5.8709769249
745,5.831196785
746,5.6894817352
747,5.8410568237
748,5.8068494797
749,5.6710233688
750,5.7024688721
751,5.8102989197
752,5.8359131813
753,5.7469954491
754,5.9437842369
755,5.9375557899
756,5.8209276199
757,5.8700094223
758,5.7362146378
759,5.8326392174
760,5.8898530006
761,6.0069003105
762,5.9875211716
763,6.0194778442
764,6.0007271767
765,5.8795366287
766,5.9992284775
767,5.8257966042
768,6.1474943161
769,5.8113212585
770,6.1228947639
771,5.9506549835
772,5.9356589317
773,5.8959112167
774,5.97955513
775,5.9878869057
776,5.9582185745
777,5.8659467697
778,5.9975152016
779,5.9797811508
780,5.9304265976
781,5.9504761696
782,5.928855896
783,6.0274806023
784,6.0255184174
785,5.7854013443
786,5.9240784645
787,5.868976593
788,5.7986006737
789,6.0144386292
790,5.9886450768
791,5.9820995331
792,5.8453454971
793,5.9664673805
794,5.9755945206
795,5.9720716476
796,5.865003109
797,5.93141222
798,5.9496831894
799,6.0270290375
800,5.9030952454
801,5.8890509605
802,6.0565772057
803,5.9909682274
804,5.7613883018
805,5.664689064
806,5.753739357
807,5.6177916527
808,5.7121725082
809,5.6487779617
810,5.7903881073
811,5.719086647
812,5.6968417168
813,5.7066755295
814,5.5692296028
815,5.6330714226
816,5.7925367355
817,5.8805551529
818,5.7238922119
819,5.6081695557
820,5.675804615
821,5.6940999031
822,5.8185958862
823,5.7290849686
824,5.8986649513
825,5.9296441078
826,5.8363981247
827,5.9629974365
828,5.8074760437
829,5.9889097214
830,5.7462472916
831,5.6582970619
832,5.8256387711
833,5.9211163521
834,5.903090477
835,5.5523424149
836,5.8539061546
837,5.8818979263
838,5.6097841263
839,5.7701826096
840,5.9373178482
841,5.7428708076
842,5.693066597
843,5.6745090485
844,5.7947263718
845,5.9882631302
846,5.7922830582
847,5.9973111153
848,5.7381658554
849,5.925391674
850,5.6514921188
851,5.8271598816
852,5.7819361687
853,5.8559961319
854,5.9101667404
855,5.7823553085
856,5.9756469727
857,6.1050434113
858,5.8999409676
859,5.8690276146
860,6.1515207291
861,5.8907136917
862,6.0330781937
863,5.9346885681
864,5.7740850449
865,5.8001580238
866,6.0498480797
867,5.8003706932
868,5.9244379997
869,5.8828239441
870,5.8101124763
871,5.9975795746
872,5.7199492455
873,6.0014753342
874,5.9286837578
875,5.7595858574
876,5.8349866867
877,5.9323644638
878,5.9799103737
879,5.7718696594
880,5.8662695885
881,6.2086324692
882,5.8144769669
883,5.4941191673
884,5.8812298775
885,5.8640928268
886,6.0112771988
887,6.0592031479
888,5.8218359947
889,5.8178153038
890,5.8346056938
891,6.1742391586
892,6.0348157883
893,5.8581595421
894,5.8860850334
895,5.9099369049
896,5.869951725
897,5.9838862419
898,5.5914869308
899,5.7780838013
900,5.7364931107
901,5.5866279602
902,5.6771612167
903,5.8026881218
904,5.933432579
905,6.1562185287
906,6.0327758789
907,5.7861504555
908,5.9915165901
909,5.9775447845
910,5.7195177078
911,5.9849939346
912,5.6444249153
913,5.620139122
914,5.7444519997
915,5.607632637
916,5.9278535843
917,5.8664155006
918,5.8823347092
919,5.926507473
920,5.8885083199
921,5.8081226349
922,5.7301206589
923,5.9936437607
924,5.7350358963
925,5.7697167397
926,5.7228326797
927,5.8142080307
928,5.5839095116
929,6.1005220413
930,5.8247437477
931,5.8049793243
932,5.5876674652
933,5.9048814774
934,5.9006509781
935,5.7684574127
936,6.0237622261
937,5.5836629868
938,5.8007693291
939,5.851957798
940,5.9484772682
941,5.9238963127
942,5.8307466507
943,5.8264489174
944,5.8914451599
945,5.8798446655
946,5.7972478867
947,5.7060265541
948,5.7254753113
949,6.0000038147
950,6.0518016815
951,5.9885549545
952,6.0766878128
953,6.0483474731
954,5.6024689674
955,5.8655104637
956,5.7702035904
957,5.4707808495
958,5.9339089394
959,5.5215177536
960,5.7959680557
961,5.7092208862
962,5.6397037506
963,5.783457756
964,6.1332812309
965,5.8629441261
966,5.9074835777
967,5.9620218277
968,5.5262684822
969,5.8081755638
970,5.779999733
971,5.9876155853
972,6.0287213326
973,5.9316473007
974,5.835064888
975,5.8977408409
976,5.6419973373
977,5.8055644035
978,5.8554310799
979,5.6741299629
980,5.879843235
981,5.8556184769
982,5.9897222519
983,6.0110883713
984,6.1405434608
985,6.0068063736
986,5.6923017502
987,6.0619621277
988,5.9725255966
989,5.8757162094
990,5.9158601761
991,6.0910997391
992,5.9169912338
993,6.1844935417
994,6.0805273056
995,5.9008321762
996,5.9592967033
997,5.8148579597
998,5.8431801796
999,5.7479424477
1000,5.626906395
1001,5.8466629982
1002,5.7746911049
1003,5.9518494606
1004,5.7581753731
1005,5.9263710976
1006,5.9352636337
1007,5.7013950348
1008,5.6673913002
1009,5.8154335022
1010,5.7447915077
1011,5.792863369
1012,5.749566555
1013,5.9730806351
1014,5.9437570572
1015,5.9194521904
1016,5.9657759666
1017,5.7695646286
1018,5.9506692886
1019,5.9229278564
1020,5.6135926247
1021,5.8952116966
1022,5.9981322289
1023,5.9846148491
1024,5.9056162834
1025,6.0166482925
1026,6.1638116837
1027,6.1349401474
1028,6.0024523735
1029,5.9157133102
1030,5.8674840927
1031,6.0037317276
1032,5.9750299454
1033,5.9964761734
1034,5.8497686386
1035,6.0419082642
1036,5.9968080521
1037,5.9578852654
1038,6.0300307274
1039,5.9069514275
1040,5.8874211311
1041,5.9686932564
1042,5.9281053543
1043,6.0491514206
1044,5.6507878304
1045,5.898504734
1046,5.9313421249
1047,5.93242836
1048,5.9996247292
1049,5.8404946327
1050,5.7880454063
1051,5.7803578377
1052,5.6902861595
1053,5.6261649132
1054,5.9264144897
1055,5.8769364357
1056,6.0358457565
1057,5.8462724686
1058,5.9721479416
1059,6.0643105507
1060,5.7257618904
1061,5.8429903984
1062,5.9772324562
1063,6.0768928528
1064,6.0099782944
1065,5.9132490158
1066,5.6084794998
1067,5.9779868126
1068,5.8032197952
1069,5.8752202988
1070,5.9173140526
1071,6.0798768997
1072,5.9280176163
1073,5.8583335876
1074,5.9842238426
1075,5.914624691
1076,5.9913783073
1077,6.1089258194
1078,5.9187788963
1079,5.8607416153
1080,5.8231005669
1081,5.9507036209
1082,5.9228320122
1083,5.9665956497
1084,5.7270178795
1085,5.9004673958
1086,5.7570724487
1087,5.9458870888
1088,5.8603210449
1089,5.7257118225
1090,5.8046483994
1091,5.7568941116
1092,5.7133193016
1093,5.9188446999
1094,5.7126140594
1095,5.8058128357
1096,5.7441654205
1097,5.9277977943
1098,5.8032341003
1099,5.6452293396
